Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names,Number of Investors,Organization Description,Organization Industries
Seed Round - Moteefe,https://www.crunchbase.com/funding_round/moteefe-seed--3b51fa52,"London, England, United Kingdom, Europe",Moteefe,https://www.crunchbase.com/organization/moteefe,Seed,1750000,GBP,2283042,2017-09-06,"Ascension, Charlie Songhurst, Force Over Mass Capital, Fuel Ventures, Livingbridge",5,Moteefe is an e commerce platform that allows anyone to sell customized merchandise through social media.,"3D Printing, Digital Marketing, E-Commerce, Internet, Printing"
Seed Round - YayPay,https://www.crunchbase.com/funding_round/yaypay-inc-seed--492d1893,"London, England, United Kingdom, Europe",YayPay,https://www.crunchbase.com/organization/yaypay-inc,Seed,,,,2017-10-01,DTRIBE Capital,1,YayPay is intelligent accounts receivables automation,"Artificial Intelligence, FinTech, Payments, SaaS, Software"
Seed Round - Cybertonica,https://www.crunchbase.com/funding_round/cybertonica-seed--ca24fb85,"London, England, United Kingdom, Europe",Cybertonica,https://www.crunchbase.com/organization/cybertonica,Seed,15000,EUR,16260,2015-07-19,"Startupbootcamp, Startupbootcamp FinTech London",2,"Cybertonica uses Machine Learning and AI to manage risk and fraud, increasing trust and growing frictionless banking and m/e-payments.","Artificial Intelligence, FinTech, Fraud Detection, Machine Learning, Payments, Risk Management"
Seed Round - REalyse,https://www.crunchbase.com/funding_round/realyse-seed--dfef9a43,"London, England, United Kingdom, Europe",REalyse,https://www.crunchbase.com/organization/realyse,Seed,500000,GBP,627753,2017-02-23,"Anthemis Group, Pi Labs, Rajiv Nathwani, Round Hill Ventures",4,REalyse is a technology company that helps residential property professionals understand the market.,"Big Data, Real Estate, Real Estate Investment, Software"
Seed Round - CENTURY Tech,https://www.crunchbase.com/funding_round/century-seed--2d40be00,"London, England, United Kingdom, Europe",CENTURY Tech,https://www.crunchbase.com/organization/century,Seed,1520000,GBP,2182278,2016-05-15,Angel Academe,1,"CENTURY is the award-winning artificial intelligence teaching and learning platform for schools, colleges and universities.","Artificial Intelligence, Big Data, E-Learning, EdTech, Education, Personal Development"
Seed Round - TickX,https://www.crunchbase.com/funding_round/tickx-seed--b0e88fc1,"Manchester, Manchester, United Kingdom, Europe",TickX,https://www.crunchbase.com/organization/tickx,Seed,750000,GBP,918306,2017-01-03,"24 Haymarket, Nicholas Ferguson, Stan Boland",3,"TickX is the simple, hassle-free way to search for the best tickets.","Internet, Price Comparison, Ticketing"
Seed Round - eporta,https://www.crunchbase.com/funding_round/eporta-seed--fa9f0e99,"London, England, United Kingdom, Europe",eporta,https://www.crunchbase.com/organization/eporta,Seed,2400000,GBP,3114618,2016-10-01,"LocalGlobe, Oxford Capital Partners",2,Europe's leading B2B commerce platform for the furnishings industry.,"B2B, E-Commerce, E-Commerce Platforms, Interior Design"
Seed Round - SuperCarers,https://www.crunchbase.com/funding_round/supercarers-seed--6853b76a,"London, England, United Kingdom, Europe",SuperCarers,https://www.crunchbase.com/organization/supercarers,Seed,,,,2015-08-04,JamJar Investments,1,SuperCarers is an online platform helping families find carers.,"Elder Care, Fitness, Health Care"
Seed Round - Elcoin,https://www.crunchbase.com/funding_round/elcoin-seed--71b04569,"Croydon, Croydon, United Kingdom, Europe",Elcoin,https://www.crunchbase.com/organization/elcoin,Seed,450000,EUR,487749,2020-05-05,,,Cloud banking platform connecting businesses to payments.,"FinTech, Software"
Seed Round - Lobster,https://www.crunchbase.com/funding_round/lobster-seed--8e2e3b11,"London, England, United Kingdom, Europe",Lobster,https://www.crunchbase.com/organization/lobster,Seed,50000,GBP,83566,2014-02-17,Wayra,1,"Lobster is a platform which enables brands, agencies and the media to licence visual content directly from social media users.  ","Content Creators, Digital Media, Photography, Social Media, Social Network, Video"
Seed Round - Grip,https://www.crunchbase.com/funding_round/grip-seed--a990381e,"London, England, United Kingdom, Europe",Grip,https://www.crunchbase.com/organization/grip,Seed,,,,2015-06-06,"Marco Giberti, Serge Chiaramonte",2,Grip is a market engagement platform used by event organizers to create virtual and live event experiences.,"Enterprise Software, Event Management, Events, Professional Networking"
Seed Round - Log my Care,https://www.crunchbase.com/funding_round/log-my-care-seed--8ef07fa3,"London, England, United Kingdom, Europe",Log my Care,https://www.crunchbase.com/organization/log-my-care,Seed,600000,GBP,754842,2020-06-02,Spex Capital,1,Log my Care is a freemium electronic care planning and care management system for social care providers.,"Electronic Health Record (EHR), Health Care, Software"
Seed Round - GENIAC,https://www.crunchbase.com/funding_round/geniac-seed--75d39c80,"London, England, United Kingdom, Europe",GENIAC,https://www.crunchbase.com/organization/geniac,Seed,1000000,GBP,1656584,2014-01-01,,,"GENIAC provides essential business services for SMEs, all in one place, and all managed on their behalf.","Accounting, Human Resources, Legal, Small and Medium Businesses"
Seed Round - Forestreet,https://www.crunchbase.com/funding_round/forestreet-seed--2af2a9db,"London, England, United Kingdom, Europe",Forestreet,https://www.crunchbase.com/organization/forestreet,Seed,,,,2017-01-31,,,Forestreet enables businesses select the right firm to using a proprietary whole-of-market database digital leaders.,"Consulting, Information Technology"
Seed Round - Dxcover,https://www.crunchbase.com/funding_round/dxcover-seed--6f0980aa,"Glasgow, Glasgow City, United Kingdom, Europe",Dxcover,https://www.crunchbase.com/organization/dxcover,Seed,2400000,GBP,3158402,2020-09-07,"Eos Advisory, Mercia Asset Management, Scottish Investment Bank, SIS Ventures, University of Strathclyde",5,Dxcover is a cancer diagnostics startup that uses liquid biopsy and artificial intelligence for early diagnosis of cancers.,"Biotechnology, Health Care, Health Diagnostics, Machine Learning, Medical"
Seed Round - Hadean,https://www.crunchbase.com/funding_round/hadean-seed--e6049e82,"London, England, United Kingdom, Europe",Hadean,https://www.crunchbase.com/organization/hadean,Seed,3000000,GBP,4005581,2018-06-01,,,"Hadean are a venture backed startup, reimagining distributed, spatial and scalable computing for web 3.0 and the metaverse.","Cloud Computing, Developer Tools, Operating Systems"
Seed Round - Yoello,https://www.crunchbase.com/funding_round/yoello-seed--e38956a6,"Cardiff, Cardiff, United Kingdom, Europe",Yoello,https://www.crunchbase.com/organization/yoello,Seed,4200000,USD,4200000,2021-04-01,,,Yoello is a payments platform building infrastructure that connects banks and payment networks to merchants consumers.,"Banking, Blockchain, E-Commerce, Financial Services, FinTech, Mobile Payments, Payments"
Seed Round - HANetf,https://www.crunchbase.com/funding_round/hanetf-seed--f2b18954,"London, England, United Kingdom, Europe",HANetf,https://www.crunchbase.com/organization/hanetf,Seed,,,,2017-11-20,"Elkstone Capital Partners, Peter Thompson, Point72 Ventures",3,HANetf is Europe's first independent full service provider of UCITS ETFs.,Financial Services
Seed Round - Weengs,https://www.crunchbase.com/funding_round/weengs-seed--e1fd146c,"London, England, United Kingdom, Europe",Weengs,https://www.crunchbase.com/organization/weengs,Seed,2200000,GBP,2687637,2016-10-23,"Cherry Ventures, LocalGlobe, Seedcamp, VentureFriends",4,Weengs provides all the logistics services people need to build and grow their e-commerce businesses.,"E-Commerce, Logistics, Shipping, Supply Chain Management"
Seed Round - Satellite Vu,https://www.crunchbase.com/funding_round/global-satellite-vu-seed--591c6c28,"London, England, United Kingdom, Europe",Satellite Vu,https://www.crunchbase.com/organization/global-satellite-vu,Seed,3600000,GBP,4981982,2021-04-22,"A/O PropTech, E2MC Ventures, ESF, Ridgeline, Seraphim Space, Stellar Solutions",6,Satellite Vu An Earth Observation and satellite imagery analytics company deriving insights into economic activity,"Aerospace, Analytics, Geospatial"
Seed Round - ANNA : Absolutely No Nonsense Admin,https://www.crunchbase.com/funding_round/anna-absolutely-no-nonsense-admin-seed--87250725,"London, England, United Kingdom, Europe",ANNA : Absolutely No Nonsense Admin,https://www.crunchbase.com/organization/anna-absolutely-no-nonsense-admin,Seed,5500000,GBP,7087172,2017-07-07,"Boris Dyakonov, Eduard Panteleev, Houghton Lane",3,Business Banking and Admin service,"Apps, Banking, Financial Services, FinTech"
Seed Round - LettUs Grow,https://www.crunchbase.com/funding_round/lettus-grow-ltd-seed--6f7d940a,"Bristol, Bristol, City of, United Kingdom, Europe",LettUs Grow,https://www.crunchbase.com/organization/lettus-grow-ltd,Seed,,,,2019-11-18,"Parkwalk Advisors, University of Bristol Enterprise Fund",2,LettUs Grow design aeroponic irrigation and control technology for greenhouse & vertical farms.,"Agriculture, AgTech, CleanTech"
Seed Round - ContentCal,https://www.crunchbase.com/funding_round/content-calendr-seed--57c45a75,"London, England, United Kingdom, Europe",ContentCal,https://www.crunchbase.com/organization/content-calendr,Seed,2500000,GBP,3066751,2020-04-03,"Fuel Ventures, Perivoli Innovations",2,"ContentCal allows users to collaborate, share, plan and publish content to drive engagement on social media.","Content, Publishing, Social Media"
Seed Round - Weavr,https://www.crunchbase.com/funding_round/weavr-9646-seed--4ed1ebed,"London, England, United Kingdom, Europe",Weavr,https://www.crunchbase.com/organization/weavr-9646,Seed,7000000,GBP,9728600,2021-07-11,"Anthemis Group, Force Over Mass Capital, Headline, QED Investors, Seedcamp",5,"Weavr is an online platform that creates, integrates, deploys, and runs digital payment flows.","Developer Platform, Developer Tools, Payments, Software"
Seed Round - Attio,https://www.crunchbase.com/funding_round/attio-seed--10b90d14,"London, England, United Kingdom, Europe",Attio,https://www.crunchbase.com/organization/attio,Seed,7700000,USD,7700000,2021-11-24,"Balderton Capital, Headline, Passion Capital, Point Nine, Vinay Hiremath",5,"Attio is the CRM of the future: data-driven, completely customizable and intuitively collaborative.","CRM, Information Technology, SaaS, Software"
Seed Round - Orka Technology Group,https://www.crunchbase.com/funding_round/broadstone-engage-seed--b8316866,"Manchester, Manchester, United Kingdom, Europe",Orka Technology Group,https://www.crunchbase.com/organization/broadstone-engage,Seed,1500000,GBP,1962750,2020-01-30,"Maven Capital Partners, Peter Searle",2,"Orka Technology Group develops solutions that help hourly workers with sourcing, on-boarding, and getting paid for work.","Employment, Productivity Tools, Software"
Seed Round - Cybertonica,https://www.crunchbase.com/funding_round/cybertonica-seed--ea93fe33,"London, England, United Kingdom, Europe",Cybertonica,https://www.crunchbase.com/organization/cybertonica,Seed,300000,USD,300000,2015-10-30,"Digital Space Ventures, Force Over Mass Capital",2,"Cybertonica uses Machine Learning and AI to manage risk and fraud, increasing trust and growing frictionless banking and m/e-payments.","Artificial Intelligence, FinTech, Fraud Detection, Machine Learning, Payments, Risk Management"
Seed Round - Asoko Insight,https://www.crunchbase.com/funding_round/asoko-insight-seed--cda8e882,"London, England, United Kingdom, Europe",Asoko Insight,https://www.crunchbase.com/organization/asoko-insight,Seed,,,,2015-03-13,Lateral Frontiers,1,"Africa’s leading corporate information platform, providing market mapping solutions to investment firms, banks, corporates and governments.","Analytics, B2B, Business Development, Information Services"
Seed Round - BankiFi,https://www.crunchbase.com/funding_round/bankifi-seed--607fd6c3,"Manchester, Manchester, United Kingdom, Europe",BankiFi,https://www.crunchbase.com/organization/bankifi,Seed,,,,2019-09-23,Nationwide Building Society,1,BankiFi is a bussiness technology firm.,"Financial Services, FinTech"
Seed Round - Talkative,https://www.crunchbase.com/funding_round/talkative-seed--f1ea8c16,"Newport, Newport, United Kingdom, Europe",Talkative,https://www.crunchbase.com/organization/talkative,Seed,250000,GBP,364838,2016-05-01,"Development Bank of Wales, Wesley Clover",2,Talkative enables companies to communicate with their customers through websites/apps.,"B2B, Customer Service, Information Technology, Internet, Messaging, VoIP"
Seed Round - Mind Foundry,https://www.crunchbase.com/funding_round/mind-foundry-seed--400b5790,"Oxford, Oxfordshire, United Kingdom, Europe",Mind Foundry,https://www.crunchbase.com/organization/mind-foundry,Seed,4500000,GBP,5979272,2019-03-13,Parkwalk Advisors,1,Mind Foundry is an Oxford University company that has developed an AI platform to solve the world's most important problems.,"Artificial Intelligence, Big Data, Data Integration, Enterprise Software, Finance, Insurance, Machine Learning"
Seed Round - Walnut Technology,https://www.crunchbase.com/funding_round/walnut-technology-seed--73ccbfcf,"London, England, United Kingdom, Europe",Walnut Technology,https://www.crunchbase.com/organization/walnut-technology,Seed,3000000,CNY,483124,2015-08-01,XBOTPARK Jijin,1,Walnut Technology is an electric scooter research and development company.,"Electric Vehicle, Electronics, Hardware"
Seed Round - hackajob,https://www.crunchbase.com/funding_round/hackajob-seed--43579622,"London, England, United Kingdom, Europe",hackajob,https://www.crunchbase.com/organization/hackajob,Seed,400000,GBP,579275,2016-05-23,"Ahmed Medhat, London Co-Investment Fund, Potential VC, Steve Pankhurst",4,Hackajob is a data-driven and engaging recruitment platform that matches top digital talent with exciting companies.,"Analytics, Human Resources, Information Technology, Recruiting, Software, Staffing Agency"
Seed Round - XYZ Reality,https://www.crunchbase.com/funding_round/xyz-reality-seed--ab3c17b9,"London, England, United Kingdom, Europe",XYZ Reality,https://www.crunchbase.com/organization/xyz-reality,Seed,5700000,EUR,6351987,2020-03-02,"Adara Ventures, Amadeus Capital Partners, Cur8 Capital, Hoxton Ventures, J Coffey Construction",5,XYZ Reality is disrupting the Construction Industry with a unique Augmented Reality solution able to reduce project costs by up to 20%,"Augmented Reality, Computer, Construction, Hardware"
